venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario;costo_unitario;descuento_porcentaje;venta_neta;costo_total;utilidad
3708;2024-12-02;6;384;5;10;2;125.45;96;0;250.9;192;58.9
3709;2025-10-21;8;119;4;9;1;919.26;614;0;919.26;614;305.26
3710;2025-08-14;9;365;5;5;1;316.86;233;15;269.33;233;36.33
3711;2025-05-27;5;162;4;14;2;69.39;47;0;138.78;94;44.78
3712;2024-02-09;25;108;5;15;4;978.48;682;10;3522.53;2728;794.53
3713;2023-03-02;13;226;4;4;4;770.23;523;15;2618.78;2092;526.78
3714;2025-08-21;22;48;2;7;3;96.8;77;15;246.84;231;15.84
3715;2024-08-03;7;205;1;11;5;522.78;346;0;2613.9;1730;883.9
3716;2023-11-05;18;116;1;11;2;377.84;282;0;755.68;564;191.68
3717;2024-11-04;6;369;2;2;4;125.45;96;0;501.8;384;117.8
3718;2025-01-28;15;237;5;5;3;74.85;55;0;224.55;165;59.55
3719;2023-08-25;25;291;1;1;2;978.48;682;10;1761.26;1364;397.26
3720;2024-11-15;17;289;5;10;2;439.51;310;5;835.07;620;215.07
3721;2025-10-23;19;68;4;14;3;244.74;140;0;734.22;420;314.22
3722;2023-06-21;20;495;4;9;4;479.99;293;15;1631.97;1172;459.97
3723;2023-05-01;10;48;3;8;4;1154.83;660;5;4388.35;2640;1748.35
3724;2024-04-03;4;116;5;10;5;1059.28;606;0;5296.4;3030;2266.4
3725;2023-07-16;6;70;2;2;1;125.45;96;0;125.45;96;29.45
3726;2025-01-28;13;336;3;13;3;770.23;523;15;1964.09;1569;395.09
3727;2023-05-11;26;4;4;4;1;835.82;478;10;752.24;478;274.24
3728;2025-07-03;21;184;3;13;5;382.02;244;15;1623.58;1220;403.58
3729;2024-01-26;6;199;5;10;5;125.45;96;15;533.16;480;53.16
3730;2023-12-08;25;225;2;7;3;978.48;682;15;2495.12;2046;449.12
3731;2023-03-09;20;191;3;3;5;479.99;293;0;2399.95;1465;934.95
3732;2025-12-19;7;71;4;9;4;522.78;346;0;2091.12;1384;707.12
3733;2025-04-02;7;346;5;10;2;522.78;346;10;941.0;692;249.0
3734;2024-02-28;26;497;3;13;2;835.82;478;5;1588.06;956;632.06
3735;2025-07-07;26;31;4;14;3;835.82;478;10;2256.71;1434;822.71
3736;2024-12-27;2;133;5;10;1;1150.48;670;5;1092.96;670;422.96
3737;2025-05-03;13;480;5;5;3;770.23;523;0;2310.69;1569;741.69
3738;2025-11-28;18;264;5;15;5;377.84;282;10;1700.28;1410;290.28
3739;2025-10-20;2;396;5;15;5;1150.48;670;0;5752.4;3350;2402.4
3740;2024-12-30;11;60;5;5;3;519.38;363;5;1480.23;1089;391.23
3741;2025-11-29;14;315;2;7;4;361.58;231;0;1446.32;924;522.32
3742;2023-09-19;22;327;4;14;4;96.8;77;5;367.84;308;59.84
3743;2025-07-28;12;161;5;15;4;181.86;114;0;727.44;456;271.44
3744;2025-02-10;20;211;5;5;3;479.99;293;0;1439.97;879;560.97
3745;2024-07-15;6;395;4;9;1;125.45;96;15;106.63;96;10.63
3746;2023-01-05;9;284;2;2;2;316.86;233;0;633.72;466;167.72
3747;2023-05-12;23;332;2;2;2;1081.01;680;5;2053.92;1360;693.92
3748;2025-02-20;15;269;5;5;1;74.85;55;0;74.85;55;19.85
3749;2025-09-24;8;145;1;6;1;919.26;614;0;919.26;614;305.26
3750;2025-01-08;22;73;2;7;3;96.8;77;15;246.84;231;15.84
3751;2024-03-07;18;317;4;4;2;377.84;282;0;755.68;564;191.68
3752;2025-09-23;2;402;4;14;3;1150.48;670;10;3106.3;2010;1096.3
3753;2024-02-01;1;8;5;10;2;242.37;174;15;412.03;348;64.03
3754;2023-05-13;3;140;2;7;2;212.75;123;0;425.5;246;179.5
3755;2024-01-26;5;5;4;14;2;69.39;47;0;138.78;94;44.78
3756;2024-03-22;25;500;5;10;2;978.48;682;0;1956.96;1364;592.96
3757;2024-11-17;8;387;1;11;5;919.26;614;10;4136.67;3070;1066.67
3758;2023-06-30;22;62;2;12;5;96.8;77;0;484.0;385;99.0
3759;2024-12-26;15;226;3;13;2;74.85;55;5;142.21;110;32.21
3760;2023-03-28;11;173;5;5;3;519.38;363;0;1558.14;1089;469.14
3761;2025-07-24;24;178;4;9;5;405.54;306;5;1926.32;1530;396.32
3762;2025-06-28;17;347;1;11;5;439.51;310;10;1977.8;1550;427.8
3763;2023-06-19;25;444;3;8;5;978.48;682;0;4892.4;3410;1482.4
3764;2023-12-23;22;265;3;13;2;96.8;77;15;164.56;154;10.56
3765;2024-05-29;26;31;2;12;3;835.82;478;10;2256.71;1434;822.71
3766;2023-08-13;3;356;3;3;1;212.75;123;0;212.75;123;89.75
3767;2025-01-28;10;187;4;9;4;1154.83;660;0;4619.32;2640;1979.32
3768;2023-05-10;23;249;1;11;1;1081.01;680;15;918.86;680;238.86
3769;2023-08-04;11;160;2;12;2;519.38;363;15;882.95;726;156.95
3770;2025-10-28;15;80;2;2;3;74.85;55;0;224.55;165;59.55
3771;2025-01-25;14;115;5;5;2;361.58;231;0;723.16;462;261.16
3772;2023-08-07;13;19;2;12;1;770.23;523;5;731.72;523;208.72
3773;2025-01-08;12;351;4;9;2;181.86;114;5;345.53;228;117.53
3774;2025-12-24;2;231;2;12;4;1150.48;670;5;4371.82;2680;1691.82
3775;2024-01-23;23;234;3;13;4;1081.01;680;10;3891.64;2720;1171.64
3776;2024-03-31;18;413;1;11;2;377.84;282;0;755.68;564;191.68
3777;2023-09-24;5;156;4;14;4;69.39;47;5;263.68;188;75.68
3778;2023-02-17;16;482;2;12;4;142.24;105;10;512.06;420;92.06
3779;2025-10-11;2;210;4;14;1;1150.48;670;5;1092.96;670;422.96
3780;2023-09-21;9;413;2;2;4;316.86;233;15;1077.32;932;145.32
3781;2023-08-01;7;209;1;6;5;522.78;346;0;2613.9;1730;883.9
3782;2023-11-08;17;77;3;3;4;439.51;310;15;1494.33;1240;254.33
3783;2023-10-18;11;451;2;12;2;519.38;363;5;986.82;726;260.82
3784;2025-02-20;2;293;5;10;2;1150.48;670;15;1955.82;1340;615.82
3785;2023-10-12;11;464;5;5;1;519.38;363;0;519.38;363;156.38
3786;2025-08-22;15;58;1;6;1;74.85;55;5;71.11;55;16.11
3787;2023-08-16;21;170;3;3;1;382.02;244;0;382.02;244;138.02
3788;2025-11-30;24;68;1;1;2;405.54;306;0;811.08;612;199.08
3789;2023-04-15;12;369;5;15;5;181.86;114;10;818.37;570;248.37
3790;2024-04-02;2;2;1;1;5;1150.48;670;0;5752.4;3350;2402.4
3791;2023-01-28;10;84;3;8;3;1154.83;660;0;3464.49;1980;1484.49
3792;2024-12-16;4;255;1;11;5;1059.28;606;5;5031.58;3030;2001.58
3793;2025-04-13;20;391;3;13;2;479.99;293;10;863.98;586;277.98
3794;2024-07-16;4;225;5;5;3;1059.28;606;10;2860.06;1818;1042.06
3795;2025-04-12;17;41;2;12;4;439.51;310;5;1670.14;1240;430.14
3796;2024-02-25;16;271;1;6;4;142.24;105;0;568.96;420;148.96
3797;2025-03-26;13;114;5;15;2;770.23;523;0;1540.46;1046;494.46
3798;2023-05-10;12;341;1;6;4;181.86;114;0;727.44;456;271.44
3799;2024-07-18;11;274;2;7;1;519.38;363;5;493.41;363;130.41
3800;2023-11-26;21;62;3;3;2;382.02;244;15;649.43;488;161.43
3801;2024-11-10;4;50;1;1;1;1059.28;606;10;953.35;606;347.35
3802;2023-07-29;7;234;4;4;2;522.78;346;5;993.28;692;301.28
3803;2025-08-22;25;377;3;8;2;978.48;682;10;1761.26;1364;397.26
3804;2024-09-21;21;370;2;7;5;382.02;244;0;1910.1;1220;690.1
3805;2025-03-09;18;111;2;7;5;377.84;282;10;1700.28;1410;290.28
3806;2025-01-08;24;243;2;7;4;405.54;306;10;1459.94;1224;235.94
3807;2025-04-11;24;97;4;9;3;405.54;306;5;1155.79;918;237.79
3808;2023-10-21;14;349;1;6;3;361.58;231;0;1084.74;693;391.74
3809;2024-11-03;15;240;1;1;1;74.85;55;10;67.36;55;12.36
3810;2024-02-21;1;166;1;6;5;242.37;174;10;1090.66;870;220.66
3811;2023-01-09;14;412;1;11;1;361.58;231;0;361.58;231;130.58
3812;2023-05-31;18;148;4;14;4;377.84;282;5;1435.79;1128;307.79
3813;2023-01-25;9;341;4;9;1;316.86;233;0;316.86;233;83.86
3814;2025-01-03;5;311;5;5;4;69.39;47;0;277.56;188;89.56
3815;2024-02-08;8;92;3;3;2;919.26;614;0;1838.52;1228;610.52
3816;2025-08-10;11;35;3;8;1;519.38;363;0;519.38;363;156.38
3817;2024-05-10;3;386;1;1;4;212.75;123;0;851.0;492;359.0
3818;2024-09-10;23;414;5;5;2;1081.01;680;0;2162.02;1360;802.02
3819;2023-10-10;16;273;5;5;4;142.24;105;0;568.96;420;148.96
3820;2025-04-28;23;29;3;8;4;1081.01;680;0;4324.04;2720;1604.04
3821;2024-10-12;16;132;1;6;1;142.24;105;5;135.13;105;30.13
3822;2024-03-26;1;20;2;12;4;242.37;174;5;921.01;696;225.01
3823;2024-11-04;3;215;5;15;1;212.75;123;15;180.84;123;57.84
3824;2023-08-12;26;296;4;4;1;835.82;478;15;710.45;478;232.45
3825;2023-09-27;15;482;4;9;5;74.85;55;15;318.11;275;43.11
3826;2025-09-16;10;206;1;1;3;1154.83;660;0;3464.49;1980;1484.49
3827;2025-10-14;21;393;1;6;5;382.02;244;10;1719.09;1220;499.09
3828;2023-03-31;3;142;5;10;2;212.75;123;5;404.22;246;158.22
3829;2023-07-07;23;478;3;13;4;1081.01;680;5;4107.84;2720;1387.84
3830;2025-03-12;17;160;3;8;3;439.51;310;0;1318.53;930;388.53
3831;2025-04-01;8;491;4;4;2;919.26;614;15;1562.74;1228;334.74
3832;2024-06-07;7;241;5;15;3;522.78;346;0;1568.34;1038;530.34
3833;2023-02-13;17;180;5;5;4;439.51;310;0;1758.04;1240;518.04
3834;2023-06-19;1;389;1;11;2;242.37;174;10;436.27;348;88.27
3835;2025-02-10;13;434;5;10;4;770.23;523;15;2618.78;2092;526.78
3836;2023-08-18;2;59;5;15;5;1150.48;670;5;5464.78;3350;2114.78
3837;2025-11-20;16;157;1;11;3;142.24;105;5;405.38;315;90.38
3838;2024-03-19;14;36;4;9;1;361.58;231;0;361.58;231;130.58
3839;2025-08-10;21;29;3;3;5;382.02;244;0;1910.1;1220;690.1
3840;2024-10-01;9;302;4;14;1;316.86;233;5;301.02;233;68.02
3841;2023-12-02;7;389;3;8;3;522.78;346;0;1568.34;1038;530.34
3842;2023-09-24;14;424;4;9;1;361.58;231;10;325.42;231;94.42
3843;2024-05-07;17;450;1;6;5;439.51;310;10;1977.8;1550;427.8
3844;2025-03-05;2;153;4;4;4;1150.48;670;10;4141.73;2680;1461.73
3845;2024-07-29;20;368;3;13;3;479.99;293;10;1295.97;879;416.97
3846;2023-11-10;22;385;3;8;2;96.8;77;0;193.6;154;39.6
3847;2024-06-12;14;458;1;11;1;361.58;231;15;307.34;231;76.34
3848;2025-04-26;11;10;1;1;2;519.38;363;0;1038.76;726;312.76
3849;2024-02-27;12;28;5;15;2;181.86;114;0;363.72;228;135.72
3850;2025-10-05;20;133;2;7;2;479.99;293;0;959.98;586;373.98
3851;2024-05-22;6;49;3;13;5;125.45;96;5;595.89;480;115.89
3852;2023-04-16;16;408;2;2;5;142.24;105;10;640.08;525;115.08
3853;2024-11-20;5;323;5;15;5;69.39;47;5;329.6;235;94.6
3854;2025-03-06;15;235;3;13;5;74.85;55;0;374.25;275;99.25
3855;2024-02-04;14;135;5;15;2;361.58;231;5;687.0;462;225.0
3856;2025-12-01;20;50;2;7;4;479.99;293;0;1919.96;1172;747.96
3857;2025-02-06;1;269;2;12;5;242.37;174;0;1211.85;870;341.85
3858;2024-06-12;26;335;4;14;1;835.82;478;0;835.82;478;357.82
3859;2023-11-14;18;335;2;7;1;377.84;282;0;377.84;282;95.84
3860;2024-04-11;20;203;5;10;2;479.99;293;10;863.98;586;277.98
3861;2024-05-14;25;398;5;15;1;978.48;682;15;831.71;682;149.71
3862;2025-12-20;22;137;3;13;3;96.8;77;0;290.4;231;59.4
3863;2023-10-29;18;459;3;13;4;377.84;282;15;1284.66;1128;156.66
3864;2023-12-05;20;385;3;13;3;479.99;293;15;1223.97;879;344.97
3865;2025-12-10;13;158;2;12;4;770.23;523;0;3080.92;2092;988.92
3866;2023-10-08;11;198;3;3;3;519.38;363;0;1558.14;1089;469.14
3867;2024-11-15;19;238;3;8;3;244.74;140;5;697.51;420;277.51
3868;2024-07-08;20;207;5;15;2;479.99;293;0;959.98;586;373.98
3869;2023-02-27;24;251;4;4;1;405.54;306;0;405.54;306;99.54
3870;2025-03-03;4;483;3;8;5;1059.28;606;0;5296.4;3030;2266.4
3871;2025-11-23;20;349;1;11;4;479.99;293;5;1823.96;1172;651.96
3872;2023-08-20;3;201;2;12;5;212.75;123;0;1063.75;615;448.75
3873;2024-05-21;2;36;5;5;3;1150.48;670;5;3278.87;2010;1268.87
3874;2025-07-08;9;210;1;11;2;316.86;233;15;538.66;466;72.66
3875;2023-07-27;3;196;3;13;4;212.75;123;0;851.0;492;359.0
3876;2025-01-29;6;487;2;12;1;125.45;96;15;106.63;96;10.63
3877;2025-10-12;16;219;1;6;4;142.24;105;15;483.62;420;63.62
3878;2024-09-17;11;45;1;11;4;519.38;363;5;1973.64;1452;521.64
3879;2024-09-04;3;449;5;15;1;212.75;123;0;212.75;123;89.75
3880;2023-02-03;21;496;4;14;3;382.02;244;0;1146.06;732;414.06
3881;2025-04-29;19;113;5;15;4;244.74;140;5;930.01;560;370.01
3882;2025-05-17;5;475;1;1;2;69.39;47;0;138.78;94;44.78
3883;2024-05-15;16;27;2;7;5;142.24;105;0;711.2;525;186.2
3884;2025-01-08;13;38;2;2;1;770.23;523;0;770.23;523;247.23
3885;2024-01-23;26;148;5;15;3;835.82;478;0;2507.46;1434;1073.46
3886;2024-02-15;10;16;1;1;1;1154.83;660;15;981.61;660;321.61
3887;2023-04-03;6;71;4;9;1;125.45;96;10;112.91;96;16.91
3888;2024-04-12;22;269;1;6;2;96.8;77;0;193.6;154;39.6
3889;2023-03-01;12;121;2;7;4;181.86;114;0;727.44;456;271.44
3890;2023-04-25;15;143;2;12;2;74.85;55;0;149.7;110;39.7
3891;2023-08-12;18;461;2;2;3;377.84;282;0;1133.52;846;287.52
3892;2024-07-29;18;134;2;7;4;377.84;282;10;1360.22;1128;232.22
3893;2023-02-19;21;57;5;10;1;382.02;244;0;382.02;244;138.02
3894;2023-11-07;16;316;5;10;5;142.24;105;0;711.2;525;186.2
3895;2023-12-19;19;74;1;11;2;244.74;140;5;465.01;280;185.01
3896;2025-11-26;11;101;5;15;2;519.38;363;5;986.82;726;260.82
3897;2025-10-07;12;322;5;10;5;181.86;114;5;863.84;570;293.84
3898;2024-08-10;23;346;3;3;4;1081.01;680;5;4107.84;2720;1387.84
3899;2024-01-02;20;486;5;5;1;479.99;293;0;479.99;293;186.99
3900;2025-07-22;23;74;5;15;5;1081.01;680;5;5134.8;3400;1734.8
3901;2023-07-12;16;124;3;13;3;142.24;105;0;426.72;315;111.72
3902;2024-08-16;5;395;4;9;1;69.39;47;10;62.45;47;15.45
3903;2025-09-13;8;1;3;8;5;919.26;614;0;4596.3;3070;1526.3
3904;2025-07-07;11;385;2;12;1;519.38;363;5;493.41;363;130.41
3905;2023-06-01;7;225;1;6;3;522.78;346;15;1333.09;1038;295.09
3906;2024-10-10;23;255;5;15;5;1081.01;680;10;4864.55;3400;1464.55
3907;2025-03-17;25;382;4;9;5;978.48;682;0;4892.4;3410;1482.4
3908;2024-10-29;15;175;1;11;5;74.85;55;5;355.54;275;80.54
3909;2025-08-12;8;336;4;4;2;919.26;614;0;1838.52;1228;610.52
3910;2023-01-27;9;217;5;10;5;316.86;233;0;1584.3;1165;419.3
3911;2025-04-20;10;19;5;5;3;1154.83;660;5;3291.27;1980;1311.27
3912;2024-08-14;11;361;3;13;2;519.38;363;0;1038.76;726;312.76
3913;2024-06-08;1;51;5;15;3;242.37;174;10;654.4;522;132.4
3914;2023-02-15;15;290;5;15;2;74.85;55;0;149.7;110;39.7
3915;2023-09-10;4;260;2;2;1;1059.28;606;0;1059.28;606;453.28
3916;2023-09-18;11;469;1;11;5;519.38;363;15;2207.37;1815;392.37
3917;2025-12-31;19;166;5;15;4;244.74;140;0;978.96;560;418.96
3918;2024-01-03;10;8;2;12;3;1154.83;660;0;3464.49;1980;1484.49
3919;2024-09-30;3;207;1;1;3;212.75;123;15;542.51;369;173.51
3920;2023-07-07;19;122;5;5;2;244.74;140;5;465.01;280;185.01
3921;2025-07-13;17;5;1;6;5;439.51;310;15;1867.92;1550;317.92
3922;2025-11-08;20;281;3;8;4;479.99;293;0;1919.96;1172;747.96
3923;2024-04-08;9;121;3;8;4;316.86;233;5;1204.07;932;272.07
3924;2024-12-04;14;301;4;9;1;361.58;231;5;343.5;231;112.5
3925;2023-03-28;24;4;1;1;5;405.54;306;0;2027.7;1530;497.7
3926;2025-12-27;17;190;4;14;2;439.51;310;5;835.07;620;215.07
3927;2024-12-31;6;480;3;13;2;125.45;96;0;250.9;192;58.9
3928;2025-05-21;9;355;3;3;1;316.86;233;5;301.02;233;68.02
3929;2025-06-15;10;330;1;1;3;1154.83;660;15;2944.82;1980;964.82
3930;2025-09-05;26;495;3;3;3;835.82;478;10;2256.71;1434;822.71
3931;2024-09-23;2;370;2;7;3;1150.48;670;15;2933.72;2010;923.72
3932;2025-03-08;10;317;1;1;4;1154.83;660;5;4388.35;2640;1748.35
3933;2023-02-22;8;88;1;11;5;919.26;614;10;4136.67;3070;1066.67
3934;2024-05-31;17;126;2;12;3;439.51;310;0;1318.53;930;388.53
3935;2023-07-04;2;159;1;6;3;1150.48;670;15;2933.72;2010;923.72
3936;2025-09-06;2;191;3;13;1;1150.48;670;0;1150.48;670;480.48
3937;2023-09-14;7;452;2;7;1;522.78;346;15;444.36;346;98.36
3938;2023-04-15;10;40;4;9;3;1154.83;660;0;3464.49;1980;1484.49
3939;2025-03-13;5;273;4;14;5;69.39;47;10;312.25;235;77.25
3940;2024-02-18;12;377;3;3;4;181.86;114;0;727.44;456;271.44
3941;2023-02-27;18;39;4;9;4;377.84;282;0;1511.36;1128;383.36
3942;2023-03-05;21;357;4;4;2;382.02;244;10;687.64;488;199.64
3943;2023-03-08;3;458;1;1;1;212.75;123;0;212.75;123;89.75
3944;2023-02-14;26;105;3;8;4;835.82;478;0;3343.28;1912;1431.28
3945;2024-11-27;6;54;2;2;1;125.45;96;5;119.18;96;23.18
3946;2025-02-14;13;60;4;9;1;770.23;523;0;770.23;523;247.23
3947;2023-03-30;15;84;1;11;2;74.85;55;10;134.73;110;24.73
3948;2023-06-02;26;259;5;15;4;835.82;478;15;2841.79;1912;929.79
3949;2024-12-09;22;73;1;6;3;96.8;77;0;290.4;231;59.4
3950;2023-10-27;23;83;5;5;3;1081.01;680;5;3080.88;2040;1040.88
3951;2024-02-02;20;201;5;5;1;479.99;293;0;479.99;293;186.99
3952;2024-12-10;26;281;1;6;3;835.82;478;0;2507.46;1434;1073.46
3953;2024-12-23;21;77;5;10;4;382.02;244;0;1528.08;976;552.08
3954;2024-10-24;2;284;4;4;4;1150.48;670;0;4601.92;2680;1921.92
3955;2023-10-09;18;480;5;15;1;377.84;282;0;377.84;282;95.84
3956;2025-10-16;3;63;3;3;3;212.75;123;0;638.25;369;269.25
3957;2023-09-29;7;350;4;14;1;522.78;346;0;522.78;346;176.78
3958;2025-09-11;16;342;3;13;4;142.24;105;0;568.96;420;148.96
3959;2025-01-24;11;227;1;11;5;519.38;363;15;2207.37;1815;392.37
3960;2024-02-09;24;114;5;5;2;405.54;306;0;811.08;612;199.08
3961;2025-03-26;14;444;3;13;1;361.58;231;0;361.58;231;130.58
3962;2023-03-28;7;348;5;10;1;522.78;346;0;522.78;346;176.78
3963;2023-06-27;5;196;4;4;2;69.39;47;0;138.78;94;44.78
3964;2024-07-15;19;245;2;2;3;244.74;140;0;734.22;420;314.22
3965;2024-09-19;6;219;4;9;3;125.45;96;5;357.53;288;69.53
3966;2023-05-21;9;39;2;7;3;316.86;233;5;903.05;699;204.05
3967;2025-07-19;20;52;5;10;4;479.99;293;15;1631.97;1172;459.97
3968;2023-03-14;10;399;1;11;2;1154.83;660;0;2309.66;1320;989.66
3969;2024-04-22;16;177;4;4;2;142.24;105;10;256.03;210;46.03
3970;2024-12-28;8;223;5;5;5;919.26;614;0;4596.3;3070;1526.3
3971;2023-08-12;7;279;5;5;1;522.78;346;15;444.36;346;98.36
3972;2024-09-27;21;303;5;15;2;382.02;244;5;725.84;488;237.84
3973;2024-01-08;14;236;5;15;3;361.58;231;5;1030.5;693;337.5
3974;2023-02-26;24;63;2;2;3;405.54;306;5;1155.79;918;237.79
3975;2023-12-27;13;122;2;12;2;770.23;523;0;1540.46;1046;494.46
3976;2025-12-29;16;455;3;13;2;142.24;105;0;284.48;210;74.48
3977;2023-03-18;16;367;2;12;5;142.24;105;0;711.2;525;186.2
3978;2025-06-17;19;101;4;9;2;244.74;140;0;489.48;280;209.48
3979;2023-07-04;16;351;3;3;1;142.24;105;0;142.24;105;37.24
3980;2023-07-16;9;242;4;4;3;316.86;233;15;807.99;699;108.99
3981;2023-01-17;2;379;5;10;4;1150.48;670;0;4601.92;2680;1921.92
3982;2025-11-19;11;83;2;7;2;519.38;363;15;882.95;726;156.95
3983;2025-02-25;11;218;3;8;4;519.38;363;10;1869.77;1452;417.77
3984;2024-01-17;21;354;1;1;1;382.02;244;10;343.82;244;99.82
3985;2023-01-16;11;383;5;15;3;519.38;363;5;1480.23;1089;391.23
3986;2024-11-21;7;255;4;14;1;522.78;346;0;522.78;346;176.78
3987;2023-11-11;5;22;1;6;3;69.39;47;5;197.76;141;56.76
3988;2025-09-29;13;427;5;10;4;770.23;523;0;3080.92;2092;988.92
3989;2024-11-10;25;430;3;8;5;978.48;682;0;4892.4;3410;1482.4
3990;2025-10-17;9;118;1;11;1;316.86;233;0;316.86;233;83.86
3991;2023-04-14;23;375;5;15;2;1081.01;680;0;2162.02;1360;802.02
3992;2024-05-07;19;365;4;14;2;244.74;140;15;416.06;280;136.06
3993;2024-10-22;21;351;1;1;4;382.02;244;10;1375.27;976;399.27
3994;2023-02-22;12;405;5;15;5;181.86;114;0;909.3;570;339.3
3995;2024-04-01;10;367;4;4;1;1154.83;660;0;1154.83;660;494.83
3996;2025-03-17;17;305;2;7;5;439.51;310;15;1867.92;1550;317.92
3997;2025-06-11;11;254;1;11;4;519.38;363;0;2077.52;1452;625.52
3998;2025-10-16;17;52;4;9;2;439.51;310;15;747.17;620;127.17
3999;2025-08-14;12;319;2;12;5;181.86;114;0;909.3;570;339.3
4000;2025-03-22;18;417;2;12;5;377.84;282;0;1889.2;1410;479.2
4001;2024-05-12;1;330;4;9;2;242.37;174;0;484.74;348;136.74
4002;2024-06-06;13;99;2;7;4;770.23;523;15;2618.78;2092;526.78
4003;2023-04-19;21;256;3;13;4;382.02;244;0;1528.08;976;552.08
4004;2024-11-19;23;282;3;13;3;1081.01;680;0;3243.03;2040;1203.03
4005;2024-04-02;19;211;1;11;1;244.74;140;0;244.74;140;104.74
4006;2025-06-26;2;182;4;14;5;1150.48;670;0;5752.4;3350;2402.4
4007;2024-08-14;18;439;3;13;5;377.84;282;10;1700.28;1410;290.28
4008;2024-03-23;12;126;1;6;5;181.86;114;10;818.37;570;248.37
4009;2024-05-05;14;159;5;5;2;361.58;231;0;723.16;462;261.16
4010;2024-12-01;18;161;5;5;4;377.84;282;0;1511.36;1128;383.36
4011;2025-03-23;22;194;3;13;3;96.8;77;0;290.4;231;59.4
4012;2023-08-01;1;59;3;8;4;242.37;174;15;824.06;696;128.06
4013;2025-08-17;14;490;3;3;3;361.58;231;5;1030.5;693;337.5
4014;2024-07-10;17;230;1;6;3;439.51;310;0;1318.53;930;388.53
4015;2023-03-10;11;42;1;11;4;519.38;363;0;2077.52;1452;625.52
4016;2024-12-17;6;115;4;14;1;125.45;96;0;125.45;96;29.45
4017;2023-11-16;26;178;2;12;1;835.82;478;10;752.24;478;274.24
4018;2024-05-20;12;496;5;10;5;181.86;114;15;772.91;570;202.91
4019;2024-11-16;15;19;3;8;1;74.85;55;0;74.85;55;19.85
4020;2025-09-08;15;364;1;1;3;74.85;55;0;224.55;165;59.55
4021;2024-10-22;1;179;1;11;1;242.37;174;10;218.13;174;44.13
4022;2025-04-11;13;258;2;12;3;770.23;523;5;2195.16;1569;626.16
4023;2025-07-29;22;348;5;10;4;96.8;77;0;387.2;308;79.2
4024;2023-04-27;9;199;3;13;4;316.86;233;0;1267.44;932;335.44
4025;2024-01-10;23;207;4;4;2;1081.01;680;0;2162.02;1360;802.02
4026;2023-01-02;23;353;5;5;5;1081.01;680;0;5405.05;3400;2005.05
4027;2025-01-04;14;16;1;11;1;361.58;231;0;361.58;231;130.58
4028;2024-02-27;6;481;5;15;3;125.45;96;0;376.35;288;88.35
4029;2023-06-10;2;416;4;4;1;1150.48;670;5;1092.96;670;422.96
4030;2025-04-21;12;428;4;9;1;181.86;114;0;181.86;114;67.86
4031;2023-03-28;1;194;3;13;1;242.37;174;5;230.25;174;56.25
4032;2024-06-19;3;466;5;5;3;212.75;123;10;574.43;369;205.43
4033;2024-03-04;24;298;3;3;3;405.54;306;5;1155.79;918;237.79
4034;2023-08-26;1;81;2;7;3;242.37;174;0;727.11;522;205.11
4035;2024-12-25;4;280;4;9;1;1059.28;606;15;900.39;606;294.39
4036;2023-08-12;10;101;3;3;5;1154.83;660;0;5774.15;3300;2474.15
4037;2024-11-25;14;114;5;5;5;361.58;231;0;1807.9;1155;652.9
4038;2025-04-28;11;134;1;6;2;519.38;363;0;1038.76;726;312.76
4039;2025-04-15;26;122;4;9;1;835.82;478;15;710.45;478;232.45
4040;2025-03-22;5;28;2;2;3;69.39;47;10;187.35;141;46.35
4041;2025-01-16;1;307;3;8;3;242.37;174;10;654.4;522;132.4
4042;2025-12-29;10;241;5;10;3;1154.83;660;15;2944.82;1980;964.82
4043;2024-05-13;20;221;5;10;2;479.99;293;0;959.98;586;373.98
4044;2023-04-08;2;196;5;5;2;1150.48;670;0;2300.96;1340;960.96
4045;2023-12-02;5;240;5;10;5;69.39;47;15;294.91;235;59.91
4046;2025-05-21;12;293;2;7;5;181.86;114;5;863.84;570;293.84
4047;2024-07-24;6;239;5;10;3;125.45;96;0;376.35;288;88.35
4048;2025-08-27;4;287;2;12;2;1059.28;606;10;1906.7;1212;694.7
4049;2025-09-08;26;240;1;6;4;835.82;478;0;3343.28;1912;1431.28
4050;2024-06-23;2;491;1;6;5;1150.48;670;0;5752.4;3350;2402.4
4051;2025-12-12;4;313;2;7;5;1059.28;606;15;4501.94;3030;1471.94
4052;2024-03-27;23;455;4;4;1;1081.01;680;0;1081.01;680;401.01
4053;2023-09-23;8;233;5;15;5;919.26;614;0;4596.3;3070;1526.3
4054;2024-07-12;24;400;4;4;3;405.54;306;15;1034.13;918;116.13
4055;2023-06-30;3;351;4;9;4;212.75;123;10;765.9;492;273.9
4056;2023-09-19;22;284;2;7;1;96.8;77;0;96.8;77;19.8
4057;2024-03-07;18;182;3;13;3;377.84;282;0;1133.52;846;287.52
4058;2025-02-26;2;334;1;11;1;1150.48;670;10;1035.43;670;365.43
4059;2024-03-10;6;251;4;4;1;125.45;96;0;125.45;96;29.45
4060;2024-06-23;26;132;3;3;3;835.82;478;10;2256.71;1434;822.71
4061;2025-10-18;22;347;5;10;2;96.8;77;15;164.56;154;10.56
4062;2024-07-12;23;130;1;6;5;1081.01;680;15;4594.29;3400;1194.29
